"PROBEID","ENTREZID"
"8181","208086_s_at","1756"
"8182","208087_s_at","81030"
"8183","208088_s_at","81494"
"8184","208089_s_at","81550"
"8185","208090_s_at","326"
"8186","208091_s_at","81552"
"8187","208092_s_at","81553"
"8188","208093_s_at","81565"
"8189","208094_s_at","81576"
"8190","208095_s_at","818"
"8191","208095_s_at","6731"
"8192","208096_s_at","81578"
"8193","208097_s_at","81542"
"8194","208098_at","81696"
"8195","208098_at","81797"
"8196","208099_x_at","23093"
"8197","208100_x_at","10500"
"8198","208101_s_at","81605"
"8199","208102_s_at","5662"
"8200","208103_s_at","81611"
"8201","208104_s_at","81628"
"8202","208105_at","2696"
"8203","208106_x_at","5675"
"8204","208107_s_at","81691"
"8205","208108_s_at","554"
"8206","208109_s_at","81698"
"8207","208110_x_at","81857"
"8208","208111_at","554"
"8209","208112_x_at","10938"
"8210","208113_x_at","5042"
"8211","208114_s_at","81875"
"8212","208115_x_at","26098"
"8213","208116_s_at","4121"
"8214","208117_s_at","81887"
"8215","208118_x_at","81893"
"8216","208118_x_at","387254"
"8217","208118_x_at","100271836"
"8218","208118_x_at","101060604"
"8219","208119_s_at","81931"
"8220","208120_x_at","400949"
"8221","208121_s_at","5800"
"8222","208122_x_at","3808"
"8223","208123_at","9312"
"8224","208124_s_at","10505"
"8225","208126_s_at","1562"
"8226","208127_s_at","9655"
"8227","208128_x_at","3834"
"8228","208129_x_at","861"
"8229","208129_x_at","100506403"
"8230","208129_x_at","101928269"
"8231","208130_s_at","6916"
"8232","208131_s_at","5740"
"8233","208132_x_at","7916"
"8235","208134_x_at","5670"
"8236","208135_at","6928"
"8237","208136_s_at","81854"
"8238","208137_x_at","81856"
"8239","208138_at","2520"
"8241","208140_s_at","83450"
"8242","208141_s_at","83475"
"8243","208142_at","10876"
"8244","208143_s_at","10876"
"8247","208146_s_at","54504"
"8248","208147_s_at","1558"
"8249","208148_at","4622"
"8250","208149_x_at","1663"
"8251","208151_x_at","10521"
"8252","208152_s_at","9188"
"8253","208153_s_at","2196"
"8255","208155_x_at","2578"
"8256","208155_x_at","2543"
"8257","208155_x_at","2576"
"8258","208155_x_at","2577"
"8259","208155_x_at","2579"
"8260","208155_x_at","26748"
"8261","208155_x_at","645051"
"8262","208155_x_at","645073"
"8263","208155_x_at","729396"
"8264","208155_x_at","729408"
"8265","208155_x_at","729422"
"8266","208155_x_at","729428"
"8267","208155_x_at","729431"
"8268","208155_x_at","729442"
"8269","208155_x_at","100008586"
"8270","208155_x_at","100132399"
"8271","208156_x_at","83481"
"8272","208157_at","6493"
"8273","208158_s_at","114876"
"8274","208159_x_at","1663"
"8276","208161_s_at","8714"
"8278","208163_s_at","114881"
"8279","208164_s_at","3581"
"8280","208165_s_at","10279"
"8281","208166_at","4325"
"8282","208167_s_at","4325"
"8283","208168_s_at","1118"
"8284","208169_s_at","5733"
"8285","208170_s_at","11074"
"8286","208172_s_at","9312"
"8287","208173_at","3456"
"8288","208174_x_at","8233"
"8289","208175_s_at","1758"
"8290","208176_at","26584"
"8291","208177_at","6569"
"8292","208178_x_at","7204"
"8293","208179_x_at","3804"
"8294","208180_s_at","8365"
"8295","208181_at","8365"
"8296","208181_at","8294"
"8297","208181_at","8359"
"8298","208181_at","8360"
"8299","208181_at","8361"
"8300","208181_at","8362"
"8301","208181_at","8363"
"8302","208181_at","8364"
"8303","208181_at","8366"
"8304","208181_at","8367"
"8305","208181_at","8368"
"8306","208181_at","8370"
"8307","208181_at","121504"
"8308","208181_at","554313"
"8309","208182_x_at","3448"
"8310","208183_at","6870"
"8311","208184_s_at","7109"
"8312","208184_s_at","102724200"
"8314","208186_s_at","3991"
"8316","208188_at","3857"
"8317","208189_s_at","4647"
"8318","208190_s_at","51599"
"8319","208191_x_at","5672"
"8321","208193_at","3578"
"8322","208194_s_at","10254"
"8323","208195_at","7273"
"8324","208196_x_at","4772"
"8325","208198_x_at","3806"
"8326","208199_s_at","7541"
"8327","208200_at","3552"
"8328","208201_at","26583"
"8329","208201_at","22947"
"8330","208201_at","26582"
"8331","208201_at","441056"
"8332","208201_at","653543"
"8333","208201_at","653544"
"8334","208201_at","653545"
"8335","208201_at","653548"
"8336","208201_at","728410"
"8337","208201_at","100288687"
"8338","208201_at","100419743"
"8339","208201_at","102723449"
"8340","208202_s_at","23338"
"8341","208203_x_at","3810"
"8342","208204_s_at","859"
"8343","208205_at","9752"
"8344","208206_s_at","10235"
"8346","208208_at","8735"
"8347","208209_s_at","725"
"8348","208210_at","4142"
"8349","208211_s_at","238"
"8350","208212_s_at","238"
"8351","208213_s_at","7881"
"8352","208214_at","153"
"8353","208215_x_at","1815"
"8354","208216_at","1748"
"8355","208217_at","2570"
"8356","208218_s_at","91"
"8357","208219_at","91"
"8358","208220_x_at","266"
"8359","208221_s_at","6585"
"8360","208222_at","91"
"8361","208223_s_at","91"
"8362","208224_at","3211"
"8363","208225_at","2263"
"8364","208226_x_at","53616"
"8365","208227_x_at","53616"
"8366","208228_s_at","2263"
"8367","208229_at","2263"
"8368","208230_s_at","3084"
"8369","208231_at","3084"
"8370","208232_x_at","3084"
"8371","208233_at","10630"
"8372","208234_x_at","2263"
"8373","208235_x_at","2579"
"8374","208235_x_at","2576"
"8375","208235_x_at","2577"
"8376","208235_x_at","2578"
"8377","208235_x_at","26748"
"8378","208235_x_at","645073"
"8379","208235_x_at","729428"
"8380","208235_x_at","100008586"
"8381","208237_x_at","53616"
"8383","208239_at","2304"
"8384","208240_s_at","2246"
"8385","208241_at","3084"
"8386","208242_at","30062"
"8387","208243_s_at","1268"
"8388","208244_at","651"
"8389","208245_at","9366"
"8391","208247_at","711"
"8392","208248_x_at","334"
"8393","208249_s_at","23483"
"8394","208250_s_at","1755"
"8395","208251_at","3749"
"8396","208252_s_at","9469"
"8397","208253_at","27181"
"8399","208255_s_at","23770"
"8400","208256_at","1943"
"8401","208257_x_at","5669"
"8402","208258_s_at","10634"
"8403","208259_x_at","3444"
"8404","208260_at","553"
"8405","208261_x_at","3446"
"8406","208262_x_at","4210"
"8407","208263_at","6731"
"8408","208264_s_at","8669"
"8409","208265_at","56918"
"8410","208266_at","100507249"
"8411","208267_at","56302"
"8412","208268_at","10863"
"8413","208269_s_at","10863"
"8414","208270_s_at","6051"
"8415","208271_at","56903"
"8416","208272_at","8498"
"8417","208273_at","57116"
"8418","208273_at","93474"
"8419","208273_at","100533111"
"8420","208274_at","10896"
"8421","208275_x_at","8433"
"8423","208277_at","5309"
"8425","208279_s_at","374286"
"8426","208280_at","374286"
"8427","208281_x_at","57054"
"8428","208281_x_at","1617"
"8429","208281_x_at","57055"
"8430","208281_x_at","57135"
"8431","208282_x_at","57055"
"8432","208282_x_at","1617"
"8433","208282_x_at","57054"
"8434","208282_x_at","57135"
"8435","208283_at","2543"
"8436","208284_x_at","2678"
"8437","208284_x_at","91227"
"8438","208284_x_at","92086"
"8439","208284_x_at","728441"
"8440","208285_at","26659"
"8441","208286_x_at","5460"
"8442","208286_x_at","5462"
"8443","208286_x_at","642559"
"8444","208286_x_at","645682"
"8445","208287_at","10255"
"8446","208288_at","8647"
"8447","208289_s_at","9538"
"8448","208290_s_at","1983"
"8449","208291_s_at","7054"
"8450","208292_at","27302"
"8451","208293_x_at","1444"
"8452","208294_x_at","1444"
"8453","208295_x_at","1444"
"8454","208296_x_at","25816"
"8455","208297_s_at","7813"
"8456","208298_at","7813"
"8457","208299_at","8911"
"8458","208300_at","5794"
"8460","208302_at","57824"
"8461","208303_s_at","64109"
"8462","208304_at","1232"
"8463","208305_at","5241"
"8464","208306_x_at","3126"
"8465","208306_x_at","3123"
"8466","208307_at","5940"
"8467","208307_at","159163"
"8468","208307_at","378948"
"8469","208307_at","378949"
"8470","208307_at","378950"
"8471","208307_at","378951"
"8472","208308_s_at","2821"
"8473","208309_s_at","10892"
"8474","208310_s_at","11167"
"8475","208310_s_at","51622"
"8476","208310_s_at","221960"
"8477","208311_at","9248"
"8478","208312_s_at","65121"
"8479","208312_s_at","65122"
"8480","208313_s_at","7536"
"8481","208314_at","10692"
"8482","208315_x_at","7187"
"8483","208316_s_at","4952"
"8484","208317_at","9942"
"8485","208318_s_at","9942"
"8486","208319_s_at","5935"
"8487","208320_at","9478"
"8488","208321_s_at","9478"
"8489","208322_s_at","6482"
"8490","208323_s_at","312"
"8491","208324_at","11214"
"8492","208325_s_at","11214"
"8493","208327_at","1553"
"8494","208328_s_at","4205"
"8495","208329_at","59351"
"8496","208330_at","60529"
"8497","208331_at","9083"
"8498","208332_at","9081"
"8499","208332_at","442862"
"8500","208333_at","64211"
"8501","208334_at","64579"
"8502","208335_s_at","2532"
"8503","208336_s_at","9524"
"8504","208337_s_at","2494"
"8505","208338_at","5024"
"8506","208339_at","9082"
"8507","208339_at","353515"
"8508","208340_at","643733"
"8509","208341_x_at","1442"
"8510","208341_x_at","1443"
"8511","208342_x_at","1443"
"8512","208342_x_at","1442"
"8513","208343_s_at","2494"
"8514","208344_x_at","3447"
"8515","208344_x_at","3439"
"8516","208345_s_at","5453"
"8517","208346_at","10895"
"8519","208348_s_at","868"
"8520","208349_at","8989"
"8521","208350_at","1446"
"8522","208351_s_at","5594"
"8523","208352_x_at","286"
"8524","208353_x_at","286"
"8525","208354_s_at","6559"
"8526","208356_x_at","1442"
"8527","208356_x_at","1444"
"8528","208356_x_at","2688"
"8529","208357_x_at","1442"
"8530","208358_s_at","7368"
"8531","208359_s_at","3761"
"8532","208360_s_at","51359"
"8533","208361_s_at","661"
"8534","208363_s_at","3631"
"8535","208364_at","3631"
"8536","208365_s_at","2868"
"8537","208366_at","27328"
"8538","208367_x_at","1576"
"8539","208368_s_at","675"
"8540","208369_s_at","2639"
"8541","208370_s_at","1827"
"8542","208371_s_at","6015"
"8543","208372_s_at","3984"
"8544","208373_s_at","5031"
"8545","208374_s_at","829"
"8546","208375_at","3439"
"8547","208376_at","1233"
"8548","208377_s_at","778"
"8549","208378_x_at","2250"
"8550","208379_x_at","4887"
"8551","208380_at","10660"
"8552","208381_s_at","8879"
"8553","208382_s_at","11144"
"8554","208383_s_at","5105"
"8555","208384_s_at","11043"
"8556","208385_at","10002"
"8557","208386_x_at","11144"
"8558","208387_s_at","10893"
"8559","208388_at","10002"
"8560","208389_s_at","6506"
"8561","208390_s_at","2740"
"8562","208391_s_at","2740"
"8563","208392_x_at","3431"
"8564","208393_s_at","10111"
"8565","208394_x_at","11082"
"8566","208395_s_at","9875"
"8567","208396_s_at","5136"
"8568","208397_x_at","3762"
"8569","208398_s_at","9519"
"8570","208399_s_at","1908"
"8571","208400_at","2740"
"8572","208401_s_at","2740"
"8573","208402_at","3605"
"8574","208403_x_at","4149"
"8575","208404_x_at","3762"
"8576","208405_s_at","8763"
"8577","208406_s_at","9402"
"8578","208407_s_at","1500"
"8579","208407_s_at","100528016"
"8580","208408_at","5764"
"8581","208409_at","8170"
"8582","208410_x_at","265"
"8583","208411_x_at","5470"
"8584","208412_s_at","5915"
"8585","208413_at","5915"
"8586","208414_s_at","3213"
"8587","208415_x_at","3621"
"8588","208416_s_at","6710"
"8589","208417_at","2251"
"8590","208420_x_at","6830"
"8592","208422_at","4481"
"8593","208423_s_at","4481"
"8594","208424_s_at","57019"
"8595","208425_s_at","26115"
"8596","208426_x_at","3805"
"8597","208427_s_at","1993"
"8598","208428_at","6891"
"8599","208429_x_at","3172"
"8600","208430_s_at","1837"
"8601","208431_s_at","7275"
"8602","208432_s_at","777"
"8603","208433_s_at","7804"
"8604","208434_at","2122"
"8605","208435_s_at","363"
"8606","208436_s_at","3665"
"8607","208437_at","1180"
"8608","208438_s_at","2268"
"8609","208439_s_at","2220"
"8610","208440_at","23434"
"8611","208441_at","3480"
"8612","208442_s_at","472"
"8613","208443_x_at","6474"
"8614","208445_s_at","9031"
"8615","208446_s_at","9372"
"8616","208447_s_at","5631"
"8617","208448_x_at","3449"
"8618","208449_s_at","2253"
"8619","208450_at","3957"
"8620","208451_s_at","720"
"8621","208451_s_at","721"
"8622","208451_s_at","100293534"
"8623","208452_x_at","4650"
"8624","208453_s_at","7511"
"8625","208454_s_at","10404"
"8626","208455_at","5818"
"8627","208456_s_at","22800"
"8628","208457_at","2563"
"8629","208458_at","6339"
"8630","208459_s_at","23039"
"8631","208460_at","10052"
"8632","208461_at","3090"
"8633","208462_s_at","10060"
"8634","208463_at","2557"
"8635","208464_at","2893"
"8636","208465_at","2912"
"8637","208466_at","9545"
"8638","208467_at","11278"
"8639","208468_at","11166"
"8640","208469_s_at","80864"
"8641","208469_s_at","9374"
"8642","208469_s_at","100532746"
"8643","208470_s_at","3250"
"8644","208470_s_at","3240"
"8645","208471_at","3250"
"8646","208472_at","64375"
"8647","208473_s_at","2813"
"8648","208474_at","9074"
"8649","208475_at","55691"
"8650","208476_s_at","55691"
"8651","208477_at","3746"
"8652","208478_s_at","581"
"8653","208479_at","3736"
"8654","208480_s_at","368"
"8655","208481_at","51666"
"8656","208482_at","6751"
"8657","208483_x_at","3883"
"8658","208484_at","3024"
"8659","208485_x_at","8837"
"8660","208486_at","1816"
"8661","208487_at","4010"
"8662","208488_s_at","1378"
"8663","208489_at","2703"
"8664","208490_x_at","8343"
"8665","208490_x_at","8339"
"8666","208490_x_at","8344"
"8667","208490_x_at","8346"
"8668","208490_x_at","8347"
"8669","208491_s_at","5239"
"8670","208492_at","5994"
"8671","208493_at","3207"
"8672","208494_at","6534"
"8673","208495_at","30012"
"8674","208496_x_at","8355"
"8675","208497_x_at","4762"
"8676","208498_s_at","276"
"8677","208498_s_at","277"
"8678","208498_s_at","278"
"8679","208498_s_at","279"
"8680","208498_s_at","280"
"8681","208498_s_at","648740"
"8682","208499_s_at","5611"
"8683","208500_x_at","27022"
"8684","208501_at","8328"
"8685","208502_s_at","5307"
"8686","208503_s_at","57798"
"8687","208504_x_at","56125"
"8688","208505_s_at","2524"
"8689","208506_at","8968"
"8690","208507_at","26658"
"8691","208508_s_at","26707"
"8692","208509_s_at","26333"
"8693","208510_s_at","5468"
"8694","208511_at","26255"
"8695","208512_s_at","4301"
"8696","208513_at","27023"
"8697","208514_at","3753"
"8698","208515_at","8342"
"8699","208516_at","4544"
"8700","208517_x_at","689"
"8701","208518_s_at","8864"
"8702","208519_x_at","2797"
"8703","208520_at","26532"
"8704","208521_at","10798"
"8705","208522_s_at","5727"
"8706","208523_x_at","8346"
"8707","208523_x_at","8339"
"8708","208523_x_at","8343"
"8709","208523_x_at","8344"
"8710","208523_x_at","8347"
"8711","208524_at","2838"
"8712","208525_s_at","26211"
"8713","208525_s_at","135948"
"8714","208526_at","26211"
"8715","208527_x_at","8344"
"8716","208528_x_at","6758"
"8717","208528_x_at","10214"
"8718","208528_x_at","280658"
"8719","208529_at","690"
"8720","208530_s_at","5915"
"8721","208531_at","390502"
"8722","208532_x_at","57830"
"8723","208533_at","6656"
"8724","208534_s_at","10156"
"8725","208534_s_at","401331"
"8726","208534_s_at","100271927"
"8727","208535_x_at","1305"
"8728","208536_s_at","10018"
"8729","208537_at","9294"
"8730","208538_at","23520"
"8731","208539_x_at","6703"
"8732","208539_x_at","6701"
"8734","208541_x_at","7019"
"8735","208542_x_at","7757"
"8736","208542_x_at","152687"
"8737","208542_x_at","255403"
"8738","208543_at","26538"
"8739","208544_at","151"
"8740","208545_x_at","6874"
"8741","208546_x_at","8345"
"8742","208547_at","3018"
"8743","208548_at","3443"
"8744","208548_at","3442"
"8745","208549_x_at","5757"
"8746","208550_x_at","26251"
"8747","208551_at","8369"
"8748","208552_at","2900"
"8749","208553_at","3008"
"8750","208554_at","5459"
"8751","208555_x_at","1470"
"8752","208556_at","2853"
"8753","208557_at","3203"
"8754","208558_at","26539"
"8755","208559_at","3651"
"8756","208560_at","3744"
"8757","208561_at","10060"
"8758","208562_s_at","10060"
"8759","208563_x_at","5455"
"8760","208564_at","3737"
"8761","208565_at","4161"
"8763","208567_s_at","3768"
"8764","208567_s_at","100134444"
"8765","208568_at","4158"
"8766","208569_at","8335"
"8767","208570_at","7471"
"8768","208571_at","23519"
"8769","208572_at","8290"
"8770","208573_s_at","7932"
"8771","208574_at","8403"
"8772","208575_at","8350"
"8773","208576_s_at","8358"
"8774","208577_at","8352"
"8775","208578_at","6336"
"8776","208579_x_at","54145"
"8777","208580_x_at","8363"
"8778","208580_x_at","8294"
"8779","208580_x_at","8359"
"8780","208580_x_at","8360"
"8781","208580_x_at","8361"
"8782","208580_x_at","8362"
"8783","208580_x_at","8364"
"8784","208580_x_at","8365"
"8785","208580_x_at","8366"
"8786","208580_x_at","8367"
"8787","208580_x_at","8368"
"8788","208580_x_at","8370"
"8789","208580_x_at","121504"
"8790","208580_x_at","554313"
"8791","208581_x_at","4501"
"8792","208582_s_at","26582"
"8793","208582_s_at","26581"
"8794","208582_s_at","26584"
"8795","208583_x_at","8331"
"8796","208584_at","6623"
"8797","208585_at","54718"
"8798","208586_s_at","6759"
"8799","208586_s_at","548313"
"8800","208587_s_at","8388"
"8801","208587_s_at","8387"
"8802","208588_at","59347"
"8803","208589_at","57113"
"8804","208590_x_at","2700"
"8805","208591_s_at","5140"
"8806","208592_s_at","913"
"8807","208593_x_at","1394"
"8808","208594_x_at","79168"
"8809","208595_s_at","4152"
"8810","208596_s_at","54659"
"8811","208596_s_at","54575"
"8812","208596_s_at","54576"
"8813","208596_s_at","54577"
"8814","208596_s_at","54578"
"8815","208596_s_at","54579"
"8816","208596_s_at","54600"
"8817","208596_s_at","54657"
"8818","208596_s_at","54658"
"8819","208597_at","1270"
"8820","208598_s_at","10075"
"8821","208599_at","10075"
"8822","208600_s_at","2863"
"8823","208601_s_at","81027"
"8824","208602_x_at","923"
"8825","208603_s_at","23542"
"8826","208604_s_at","3200"
"8827","208605_s_at","4914"
"8828","208606_s_at","54361"
"8829","208607_s_at","6289"
"8830","208607_s_at","6288"
"8831","208607_s_at","100528017"
"8832","208608_s_at","6641"
"8833","208609_s_at","7148"
"8834","208609_s_at","7146"
"8835","208610_s_at","23524"
"8836","208611_s_at","6709"
